Title,Length.All PlayStyles.Average,Length.All PlayStyles.Leisure,Length.All PlayStyles.Median,Length.All PlayStyles.Polled,Length.All PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main + Extras.Average,Length.Main + Extras.Leisure,Length.Main + Extras.Median,Length.Main + Extras.Polled,Length.Main + Extras.Rushed,Length.Main Story.Average,Length.Main Story.Leisure,Length.Main Story.Median,Length.Main Story.Polled,Length.Main Story.Rushed,Release.Console,Publisher,Publisher Location,Publisher Established,Notable games published,Publisher Notes,Features.Max Players,Metadata.Genres,Metadata.Publishers,Metrics.Review Score,Metrics.Sales,Metrics.Used Price,Release.Rating,Release.Year
Ratatouille,13.2,19.8,12.5,6.0,7.666666666666667,15.0,15.0,15.0,2.0,15.0,26.75,26.75,26.75,1.0,26.75,7.5,9.366666666666667,10.0,3.0,5.616666666666667,X360,THQ,"Agoura Hills, California, United States",1989.0,"*Red Faction* series
*S.T.A.L.K.E.R.: Shadow of Chernobyl*
*Saints Row* series
*Tak and the Power of Juju*
*Destroy All Humans! series*","video game developer; Nordic Games (now THQ Nordic) revived the THQ brand 
in 2016, and all THQ franchises folded to THQ Nordic",4,Action,THQ,56,0.22,16.95,T,2007
Trauma Center: New Blood,11.733333333333333,16.066666666666666,12.566666666666666,16.0,8.483333333333333,0.0,0.0,0.0,0.0,0.0,16.0,17.75,15.0,3.0,14.25,10.75,12.866666666666667,12.0,13.0,8.1,Nintendo Wii,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,2,"Action,Simulation",Nintendo,77,0.22,17.95,E,2007
Hotel Dusk: Room 215,15.6,24.816666666666663,15.0,85.0,12.45,16.733333333333334,25.35,16.0,17.0,12.983333333333333,16.383333333333333,17.333333333333332,16.0,9.0,15.583333333333334,15.15,18.08333333333333,15.0,59.0,12.916666666666666,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Adventure,Nintendo,78,0.22,14.95,E,2007
Mega Man ZX Advent,12.883333333333333,23.98333333333333,10.933333333333334,18.0,8.383333333333333,15.933333333333334,17.9,15.933333333333334,2.0,13.966666666666669,15.816666666666666,25.23333333333333,12.966666666666669,10.0,12.0,7.0,8.6,6.75,6.0,5.866666666666667,Nintendo DS,Capcom,"Osaka, Japan",1979.0,"*Mega Man* series
*Street Fighter* series
*Resident Evil* series
*Devil May Cry* series",video game developer,1,Action,Capcom,78,0.22,17.95,T,2007
Silent Hill: 0rigins,6.166666666666667,13.033333333333331,6.0,64.0,4.45,6.0,6.5,6.0,4.0,5.5,6.6,12.9,5.0,11.0,4.366666666666666,6.083333333333333,8.616666666666667,6.0,49.0,4.433333333333334,Sony PSP,Konami,"Tokyo, Japan",1969.0,"*Castlevania*
*Metal Gear*
*Contra*
*International Superstar Soccer*
*Silent Hill*
*Gradius*
*Pro Evolution Soccer*",,1,Action,Konami,78,0.22,17.95,E,2007
Harry Potter and the Order of the Phoenix,12.383333333333333,15.65,12.25,25.0,8.816666666666666,15.2,17.05,15.0,10.0,14.05,10.0,10.0,10.0,1.0,10.0,10.533333333333331,14.133333333333333,10.0,14.0,7.8,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Action,EA,68,0.22,16.95,M,2007
NHL 08 ,17.5,18.75,17.5,2.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,18.75,17.5,2.0,16.25,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Sports,EA,85,0.22,9.95,E,2007
Castlevania: The Dracula X Chronicles,8.566666666666666,17.316666666666666,7.5,24.0,4.75,5.316666666666666,5.316666666666666,5.316666666666666,1.0,5.316666666666666,12.333333333333334,18.85,9.916666666666666,8.0,6.883333333333333,6.766666666666667,10.933333333333334,7.0,15.0,4.166666666666667,Sony PSP,Konami,"Tokyo, Japan",1969.0,"*Castlevania*
*Metal Gear*
*Contra*
*International Superstar Soccer*
*Silent Hill*
*Gradius*
*Pro Evolution Soccer*",,2,Action,Konami,80,0.21,16.95,E,2007
Tony Hawk's Proving Ground,8.133333333333333,8.133333333333333,8.133333333333333,1.0,8.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.133333333333333,8.133333333333333,8.133333333333333,1.0,8.133333333333333,Nintendo DS,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,Sports,Activision,39,0.21,13.95,M,2007
Jeanne d'Arc,39.48333333333333,61.2,37.016666666666666,44.0,27.616666666666667,68.0,74.0,68.0,2.0,62.0,42.13333333333333,62.15,38.16666666666666,26.0,33.56666666666667,31.6,36.61666666666667,30.916666666666668,16.0,24.116666666666667,Sony PSP,Sony,"San Mateo, California, United States",1993.0,"*Ratchet & Clank* series
*Jak and Daxter* series
*God of War* series
*Killzone* series
*Uncharted* series
*Resistance* series",a.k.a. Sony Interactive Entertainment; publishing under the PlayStation Studios label since 2020,1,"Role-Playing (RPG),Strategy",Sony,87,0.21,19.95,T,2007
BWii: Battalion Wars 2,10.033333333333331,15.433333333333334,9.716666666666669,10.0,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.033333333333331,15.433333333333334,9.716666666666669,10.0,7.55,Nintendo Wii,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,"Action,Simulation,Strategy",Nintendo,75,0.21,14.95,T,2007
Battlestations: Midway,7.966666666666667,10.166666666666666,8.716666666666667,15.0,5.716666666666667,0.0,0.0,0.0,0.0,0.0,3.2666666666666666,3.2666666666666666,3.2666666666666666,1.0,3.2666666666666666,8.3,10.283333333333331,8.85,14.0,5.833333333333333,X360,Eidos,"London, England, United Kingdom",1990.0,"*Tomb Raider* series
*Hitman* series
*Championship Manager series*","Eidos Interactive; absorbed by Square Enix Europe in 2009. Several assets including Crystal 
Dynamics, Eidos-Montreal, along with related franchises like *Tomb Raider* 
were acquired by Embracer Group in 2022",1,"Action,Strategy",Eidos,73,0.21,17.95,T,2007
Dragon Ball Z: Harukanaru Densetsu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nintendo DS,Atari,"Sunnyvale, California, United States",1972.0,"*Pong*
*Breakout*
*Asteroids*
*Centipede*","bought by Warner Bros. in 1976; closed 1984, assets split between Atari 
Corporation and Atari Games",1,Strategy,Atari,57,0.2,14.95,T,2007
Touch the Dead,4.65,4.65,4.65,1.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,4.65,4.65,1.0,4.65,Nintendo DS,,,,,,1,Action,,56,0.2,16.95,T,2007
The Darkness,10.9,17.066666666666666,10.0,90.0,7.966666666666667,17.733333333333334,21.28333333333333,20.0,5.0,14.433333333333334,11.7,15.383333333333333,11.116666666666667,40.0,9.2,9.433333333333334,11.183333333333334,9.5,45.0,7.466666666666667,PlayStation 3,2K,"Novato, California, United States",2005.0,"*NBA 2K*
*WWE 2K*","2K  Games; video game marketer and distributor; subsidiary and publishing label of Take-Two 
Interactive",1,Action,2K,80,0.2,14.95,E,2007
Donkey Kong Barrel Blast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nintendo Wii,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,4,Racing / Driving,Nintendo,46,0.19,29.95,T,2007
The BIGS,16.816666666666666,30.066666666666663,10.133333333333333,4.0,6.916666666666667,46.68333333333333,46.68333333333333,46.68333333333333,1.0,46.68333333333333,0.0,0.0,0.0,0.0,0.0,6.866666666666667,11.7,0.5333333333333333,3.0,2.033333333333333,X360,2K,"Novato, California, United States",2005.0,"*NBA 2K*
*WWE 2K*","2K  Games; video game marketer and distributor; subsidiary and publishing label of Take-Two 
Interactive",4,"Action,Simulation,Sports",2K,79,0.19,12.95,M,2007
Armored Core 4,20.6,22.65,20.0,5.0,19.15,0.0,0.0,0.0,0.0,0.0,19.0,19.5,19.0,3.0,18.5,23.0,24.0,23.0,2.0,22.0,X360,Sega,"Tokyo, Japan",1960.0,"*Sonic the Hedgehog* series
*Phantasy Star* series
*Virtua Fighter series*",video game developer; merged with Sammy Studios as Sega Sammy Holdings,2,Action,Sega,65,0.19,17.95,E,2007
Etrian Odyssey,60.81666666666667,98.33333333333331,54.05,24.0,40.71666666666667,92.11666666666666,113.68333333333334,84.15,4.0,74.56666666666666,58.88333333333333,72.75,68.5,9.0,43.833333333333336,51.0,56.75,50.0,11.0,45.25,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Role-Playing (RPG),Nintendo,75,0.19,24.95,E,2007
Ben 10: Protector of the Earth,5.083333333333333,6.45,4.55,10.0,3.4,5.466666666666667,6.483333333333333,4.333333333333333,3.0,4.45,5.066666666666666,6.316666666666666,4.216666666666667,3.0,3.8166666666666655,4.816666666666666,5.983333333333333,5.133333333333334,4.0,3.4833333333333334,Sony PSP,,,,,,1,Action,,60,0.19,16.95,T,2007
Tom Clancy's Splinter Cell: Double Agent,12.416666666666666,35.85,11.0,76.0,8.85,17.366666666666667,37.16666666666666,11.333333333333334,9.0,11.216666666666669,11.933333333333334,19.25,11.0,27.0,8.733333333333333,11.616666666666667,15.65,11.0,40.0,9.65,PlayStation 3,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,"Action,Strategy",Ubisoft,78,0.19,22.95,M,2007
Looney Tunes: Acme Arsenal,3.8333333333333335,4.466666666666667,3.15,3.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,4.466666666666667,3.15,3.0,3.2,Nintendo Wii,,,,,,1,Action,,27,0.19,14.95,T,2007
Zack & Wiki: Quest for Barbaros' Treasure,15.95,25.883333333333333,15.0,37.0,11.333333333333334,22.116666666666667,27.266666666666666,18.0,3.0,16.95,15.233333333333333,19.383333333333333,15.0,11.0,11.15,15.483333333333333,25.55,14.083333333333334,23.0,11.383333333333333,Nintendo Wii,Capcom,"Osaka, Japan",1979.0,"*Mega Man* series
*Street Fighter* series
*Resident Evil* series
*Devil May Cry* series",video game developer,1,Adventure,Capcom,87,0.19,17.95,E,2007
Monster Jam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,X360,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",4,Sports,Activision,43,0.18,17.95,M,2007
Virtua Fighter 5,3.333333333333333,5.7,1.5,10.0,1.3666666666666667,1.25,1.3666666666666667,1.25,2.0,1.1166666666666667,8.333333333333334,8.583333333333334,8.0,3.0,8.083333333333334,1.1666666666666667,1.5833333333333337,1.1666666666666667,5.0,0.75,X360,Sega,"Tokyo, Japan",1960.0,"*Sonic the Hedgehog* series
*Phantasy Star* series
*Virtua Fighter series*",video game developer; merged with Sammy Studios as Sega Sammy Holdings,2,Action,Sega,89,0.18,17.95,E,2007
Lunar Knights,18.55,32.25,15.25,13.0,13.116666666666667,26.0,28.0,26.0,2.0,24.0,21.65,33.28333333333333,16.283333333333335,6.0,14.316666666666666,11.883333333333333,13.6,12.0,5.0,10.633333333333333,Nintendo DS,Konami,"Tokyo, Japan",1969.0,"*Castlevania*
*Metal Gear*
*Contra*
*International Superstar Soccer*
*Silent Hill*
*Gradius*
*Pro Evolution Soccer*",,1,Action,Konami,82,0.18,16.95,T,2007
Enchanted Arms,43.28333333333333,70.81666666666666,40.0,51.0,29.816666666666663,52.4,74.95,47.45,22.0,34.36666666666667,43.65,71.66666666666667,43.03333333333333,19.0,30.83333333333333,22.48333333333333,25.266666666666666,21.83333333333333,10.0,20.066666666666663,PlayStation 3,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Role-Playing (RPG),Ubisoft,64,0.18,17.95,E,2007
F.E.A.R.: First Encounter Assault Recon,9.4,18.6,9.0,557.0,6.6,11.9,17.433333333333334,11.866666666666667,62.0,8.383333333333333,10.933333333333334,19.25,10.066666666666666,106.0,7.983333333333333,8.583333333333334,13.25,8.416666666666666,389.0,6.25,PlayStation 3,,,,,,1,Action,,72,0.18,17.95,T,2007
Folklore,20.78333333333333,39.35,16.65,49.0,14.616666666666667,41.13333333333333,45.56666666666667,41.13333333333333,2.0,36.7,25.633333333333333,42.43333333333333,24.116666666666667,22.0,19.433333333333337,14.866666666666667,22.116666666666667,13.1,25.0,12.25,PlayStation 3,Sony,"San Mateo, California, United States",1993.0,"*Ratchet & Clank* series
*Jak and Daxter* series
*God of War* series
*Killzone* series
*Uncharted* series
*Resistance* series",a.k.a. Sony Interactive Entertainment; publishing under the PlayStation Studios label since 2020,1,"Action,Role-Playing (RPG)",Sony,75,0.18,24.95,E,2007
Juiced 2: Hot Import Nights,16.45,18.0,15.6,8.0,15.0,0.0,0.0,0.0,0.0,0.0,17.416666666666668,18.683333333333337,17.35,4.0,16.183333333333334,15.5,16.616666666666667,15.0,4.0,14.616666666666667,PlayStation 3,THQ,"Agoura Hills, California, United States",1989.0,"*Red Faction* series
*S.T.A.L.K.E.R.: Shadow of Chernobyl*
*Saints Row* series
*Tak and the Power of Juju*
*Destroy All Humans! series*","video game developer; Nordic Games (now THQ Nordic) revived the THQ brand 
in 2016, and all THQ franchises folded to THQ Nordic",1,Racing / Driving,THQ,71,0.18,17.95,T,2007
The Elder Scrolls IV: Shivering Isles,21.8,46.9,15.8,38.0,12.9,49.23333333333333,63.016666666666666,52.86666666666667,5.0,35.516666666666666,20.816666666666663,34.68333333333333,17.933333333333334,22.0,13.183333333333334,11.266666666666667,15.316666666666666,10.0,11.0,9.483333333333333,X360,,,,,,1,"Action,Role-Playing (RPG)",,86,0.18,24.95,E,2007
NHL 08,17.5,18.75,17.5,2.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,18.75,17.5,2.0,16.25,PlayStation 3,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,7,Sports,EA,86,0.17,9.95,T,2007
NCAA 07 March Madness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,Sports,EA,67,0.17,7.95,E,2007
Rayman Raving Rabbids,6.7,8.216666666666667,6.183333333333334,27.0,5.133333333333334,8.1,8.55,8.1,2.0,7.65,8.266666666666667,9.1,8.133333333333333,8.0,6.766666666666667,5.8,6.95,6.0,17.0,4.866666666666667,X360,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,4,Action,Ubisoft,67,0.17,16.95,M,2007
Viva Pi$?ata: Party Animals,8.883333333333333,8.883333333333333,8.883333333333333,1.0,8.883333333333333,8.883333333333333,8.883333333333333,8.883333333333333,1.0,8.883333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,X360,Microsoft,"Redmond, Washington, United States",1975.0,"*Halo* series
*Age of Empires* series
*Gears of War* series
*Forza* series
*Fable* series
*Black & White*","publishes games under the Xbox Game Studios banner since 2019; owns 
publisher Bethesda Softworks and Activision Blizzard",4,Racing / Driving,Microsoft,56,0.17,14.95,T,2007
Warriors Orochi,16.25,28.8,15.0,5.0,9.7,42.0,42.0,42.0,1.0,42.0,9.383333333333333,12.183333333333334,9.383333333333333,2.0,6.566666666666666,10.25,12.866666666666667,10.25,2.0,7.616666666666667,X360,,,,,,2,"Action,Role-Playing (RPG)",,53,0.17,19.95,E,2007
Luminous Arc,28.133333333333333,44.6,24.316666666666663,28.0,21.916666666666668,49.71666666666667,57.85,55.73333333333333,5.0,43.85,24.416666666666668,27.23333333333333,24.53333333333333,8.0,21.75,22.916666666666668,27.48333333333333,21.75,15.0,19.98333333333333,Nintendo DS,,,,,,1,"Role-Playing (RPG),Strategy",,70,0.17,24.95,T,2007
Picross DS,62.43333333333333,138.28333333333333,50.68333333333333,18.0,38.28333333333333,75.81666666666666,143.95,60.0,9.0,56.95,56.66666666666666,86.66666666666667,50.0,5.0,36.66666666666666,39.516666666666666,45.16666666666666,38.35,4.0,34.46666666666667,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Strategy,Nintendo,83,0.17,17.95,E,2007
Harry Potter and the Order of the Phoenix,12.383333333333333,15.65,12.25,25.0,8.816666666666666,15.2,17.05,15.0,10.0,14.05,10.0,10.0,10.0,1.0,10.0,10.533333333333331,14.133333333333333,10.0,14.0,7.8,PlayStation 3,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Action,EA,67,0.17,17.95,E,2007
College Hoops 2K7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PlayStation 3,2K,"Novato, California, United States",2005.0,"*NBA 2K*
*WWE 2K*","2K  Games; video game marketer and distributor; subsidiary and publishing label of Take-Two 
Interactive",6,Sports,2K,81,0.16,6.95,E,2007
The BIGS,16.816666666666666,30.066666666666663,10.133333333333333,4.0,6.916666666666667,46.68333333333333,46.68333333333333,46.68333333333333,1.0,46.68333333333333,0.0,0.0,0.0,0.0,0.0,6.866666666666667,11.7,0.5333333333333333,3.0,2.033333333333333,PlayStation 3,2K,"Novato, California, United States",2005.0,"*NBA 2K*
*WWE 2K*","2K  Games; video game marketer and distributor; subsidiary and publishing label of Take-Two 
Interactive",4,"Action,Simulation,Sports",2K,80,0.16,22.95,T,2007
Stuntman: Ignition,8.2,11.133333333333333,6.333333333333333,10.0,5.8,13.1,14.516666666666667,15.0,3.0,11.683333333333334,6.333333333333333,6.416666666666667,6.333333333333333,2.0,6.25,6.016666666666667,7.816666666666666,5.266666666666667,5.0,5.0,PlayStation 3,THQ,"Agoura Hills, California, United States",1989.0,"*Red Faction* series
*S.T.A.L.K.E.R.: Shadow of Chernobyl*
*Saints Row* series
*Tak and the Power of Juju*
*Destroy All Humans! series*","video game developer; Nordic Games (now THQ Nordic) revived the THQ brand 
in 2016, and all THQ franchises folded to THQ Nordic",4,"Action,Racing / Driving",THQ,76,0.16,16.95,E,2007
Mortal Kombat: Armageddon,13.133333333333333,22.866666666666667,8.333333333333334,17.0,8.366666666666667,27.5,31.25,27.5,2.0,23.75,16.45,24.683333333333337,12.316666666666666,5.0,10.183333333333334,8.6,11.15,8.0,10.0,7.15,Nintendo Wii,Midway,"Chicago, Illinois, United States",1988.0,*Mortal Kombat*,Midway Games; video game developer; assets acquired by Warner Bros. Interactive and THQ,4,"Action,Racing / Driving",Midway,71,0.16,24.95,E,2007
Def Jam: Icon,8.0,8.25,8.0,2.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.25,8.0,2.0,7.75,PlayStation 3,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,2,Action,EA,68,0.16,16.95,E,2007
Soulcalibur Legends,10.033333333333331,15.05,9.25,6.0,5.816666666666666,0.0,0.0,0.0,0.0,0.0,4.866666666666667,6.3,4.866666666666667,2.0,3.4333333333333336,12.6,16.0,10.483333333333333,4.0,10.266666666666667,Nintendo Wii,Namco,"Tokyo, Japan",1955.0,"*Tekken*
*Pac-Man*
*Ace Combat*
*Time Crisis*
*Ridge Racer*","no longer publishes video games; video game division merged with Bandai's 
video game operations as Namco Bandai Games (then Bandai Namco Entertainment)",2,Action,Namco,52,0.16,16.95,E,2007
Surf's Up,1.2833333333333332,1.6166666666666667,1.2833333333333332,2.0,0.9666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2833333333333332,1.6166666666666667,1.2833333333333332,2.0,0.9666666666666668,Nintendo Wii,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,2,Sports,Ubisoft,64,0.16,16.95,T,2007
Planet Puzzle League,0.3166666666666666,0.3166666666666666,0.3166666666666666,1.0,0.3166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3166666666666666,0.3166666666666666,0.3166666666666666,1.0,0.3166666666666666,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Strategy,Nintendo,86,0.16,17.95,E,2007
DiRT,16.033333333333335,35.25,13.0,34.0,10.75,39.0,47.25,38.0,3.0,30.75,15.083333333333334,20.266666666666666,14.0,13.0,11.633333333333333,12.9,17.45,12.883333333333333,18.0,9.95,PlayStation 3,,,,,,1,"Racing / Driving,Simulation,Sports",,83,0.16,17.95,E,2007
TMNT,4.916666666666667,6.466666666666667,5.0,32.0,3.466666666666667,5.183333333333334,6.166666666666667,5.0,10.0,4.4,5.5,6.8,5.75,4.0,4.05,4.65,5.466666666666667,4.75,18.0,3.35,Nintendo Wii,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Action,Ubisoft,60,0.16,17.95,E,2007
